,ad_c_direct_mail_id,ad_c_direct_mail_initiative_id,ad_c_direct_mail_mail_type,ad_c_direct_mail_carrier,ad_c_direct_mail_tracking_id,ad_c_direct_mail_sent_date,ad_c_direct_mail_delivered_date,ad_c_direct_mail_response,ad_c_direct_mail_updated_by,ad_c_direct_mail_updated_time,ad_c_direct_mail_created_by,ad_c_direct_mail_created_time
833,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
834,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
835,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
836,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
837,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
838,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
839,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
840,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
841,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
842,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
843,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
844,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
845,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
846,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
847,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
848,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
849,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
850,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
851,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
852,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
853,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
854,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
855,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
856,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
857,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
858,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
859,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
860,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
861,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
862,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
863,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
864,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
865,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
866,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
867,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
868,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
869,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
870,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
871,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
872,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
873,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
874,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
875,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
876,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
877,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
878,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
879,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
880,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
881,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
882,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
883,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
884,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
885,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
886,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
887,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
888,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
889,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
890,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
891,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
892,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
893,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
894,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
895,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
896,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
897,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
898,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
899,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
900,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
901,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
902,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
903,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
904,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
905,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
906,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
907,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
908,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
909,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
910,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
911,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
912,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
913,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
914,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
915,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
916,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
917,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
918,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
919,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
920,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
921,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
922,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
923,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
924,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
925,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
926,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
927,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
928,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
929,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
930,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
931,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
932,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
933,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
934,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
935,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
936,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
937,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
938,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
939,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
940,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
941,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
942,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
943,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
944,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
945,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
946,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
947,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
948,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
949,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
950,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
951,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
952,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
953,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
954,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
955,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
956,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
957,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
958,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
959,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
960,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
961,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
962,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
963,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
964,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
965,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
966,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
967,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
968,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
969,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
970,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
971,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
972,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
973,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
974,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
975,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
976,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
977,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
978,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
979,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
980,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
981,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
982,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
983,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
984,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
985,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
986,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
987,ACEI50c2e82ddd500,IN50c2e82ddd500,package,Amazon,tid_50c2e82ddd500,2022-12-05,2021-11-23,0,User,2021-11-24,User,2022-05-21
988,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
989,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
990,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
991,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
992,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
993,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
994,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
995,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
996,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
997,ACEI50c2e82ddd501,IN50c2e82ddd501,letter,DHL,tid_50c2e82ddd501,2020-11-18,2021-01-03,1,User,2021-01-05,User,2022-01-20
998,ACEI50c2e82ddd502,IN50c2e82ddd502,letter,Amazon,tid_50c2e82ddd502,2021-09-21,2022-02-18,1,User,2022-02-20,User,2021-02-22
999,ACEI50c2e82ddd503,IN50c2e82ddd503,letter,Amazon,tid_50c2e82ddd503,2020-12-09,2022-04-29,0,User,2022-05-05,User,2020-08-17
